repository,fix_sha,parent_sha,pr,named_transitions,eligible_files,content_id,reverse_patch_mode,disposition,d_class
houman44/edwin,4b2ecc2aba4b001da5a9298b537541ee04ef92d8,6278b036b49fe67c67242a9b42b23690fdd73286,185,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:skipped->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-ci-full.yml; .github/workflows/edwin-ci-nightly-drift.yml; .github/workflows/edwin-ci-post-merge-smoke.yml,7d109b3d6f3bca42f84ffea6ea20061cc6c6cd5404c7022f7357e5e2edb75098,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,5a0dc2b851a7f1fba34074e83d78544aa5dde1b8,e038fb0659bd8895d761d877df88b2a9004917db,189,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:cancelled->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-ci-fast.yml,3ba4b6212e4d99832e50b1440dee6d6a36909c3720126892f91b16e91ee204ac,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,6278b036b49fe67c67242a9b42b23690fdd73286,f4a7bdaf4ee815dacb1d7aead14a949084ddc1c8,183,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:skipped->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-ci-fast.yml; .github/workflows/test.yml,004fe124d7383db45fd31f62da890ff5a2177ba9825428da79a85490564bbdf0,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,65511c7f48da51bac7f1ee417b2375affae035e1,07375eca95bd1dffad44454ba4c3d4b654263b38,177,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:skipped->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; Edwin push debounce:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Generate scheduled Edwin review batch:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-cowork-claude-review.yml,af07dcb02b0cdda997099c53a73a05ce5f48808a79e8d233b76d1e9b1663452a,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,787b489b4397e8df096a97fb31277afa0ad3b4fa,342dd9cd219f70c56a4bf03fe9914a921107ca12,219,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:skipped->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin Browser Smoke:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,.github/workflows/edwin-ci-full.yml; .github/workflows/test.yml; egbert_core/pyproject.toml,8cc89566033061ff7002850303d340eed1af79064e5d145ca6c8d0a5c3df46f1,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,7aa7c6678e22bb968dd8eefbc23dea8c216a39b7,8a3e45d108d12c3abdb7e103029d341c04d9d5da,28,Secret scan:failure->success,.github/workflows/test.yml; egbert_core/pyproject.toml,11593d712be3948026eac935183824526114abd9d828cdf0c7d227076e045020,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,7bfb3fe3c5ed595bb6086b96471276faa92887da,ad4af9619545a91abf8e4ec301a2d65e1f06a127,,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; OANDA bare-var guard:skipped->success; Storage parity lint:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,egbert-ui/package.json; egbert-ui/vite.config.ts,547c0df3002de2ed9b5d24627851ff8ecd64e6b62f7848b2198badecebcd6fad,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,8d7e3aa26735b6351684affb05bcef76912b443d,afae1f806d17a14a734c38fe5302da249c985f17,159,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-ci-fast.yml; .github/workflows/edwin-ci-full.yml,80ee167c496aada9c6adbc228001bdb655a2058a649c54ce02650dd1d6da39fb,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,abfc53107d80f42c844b70c9c247962152bd4bbd,f2c190318517335632c778760583a46fd0ea9e7d,175,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; Edwin push debounce:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-ci-fast.yml; .github/workflows/edwin-ci-full.yml; .github/workflows/test.yml,616859190ef090ff119ce6ed32ba67b7c38a5f33b242ffc19da21fd3e6594e92,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,afae1f806d17a14a734c38fe5302da249c985f17,5337ac4828c0714b57c32a1ff65a93b933a2c7b2,158,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin Browser Smoke:cancelled->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/test.yml,cb450b9e1b7329c3ea666f623a6922c596033a3b72ca4acb4010757e5dab3310,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,c3d323cb1267072265befb4213f133f58acbb083,1e579a66c356d9cb3133d010e22e26b4f1d079e6,234,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/nightly-coverage.yml,49d22418da1eaca4875e0c2f1f4226cff99906cd69adc3a04d1987665c70946f,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,cf0cae9098a0b082393eb72774fda6d738dc54d9,4e5da0bc5844c031a08ae10d33e612dc29a6524b,39,Egbert Core:skipped->success; Fast lint:failure->success,.github/workflows/test.yml,a9012d6fd3768456a9154fdc91fa8fee86f25095ebc066a79babbc19a74335d8,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,e1b728b28b80fcae464249226a885e105e266052,c813e9411abc088a5e0b08b450b238442bf14173,186,Artifact Verify:cancelled->success; Capability matrix parity:cancelled->success; Change routing:cancelled->success; Check mobile workspace:cancelled->success; Cockpit Build:cancelled->success; Cockpit Lint:cancelled->success; Cockpit Typecheck:cancelled->success; Docs lint:cancelled->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:cancelled->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:cancelled->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:cancelled->success; Egbert Core Audit:cancelled->success; Egbert Core Mainline:cancelled->success; Egbert Core Postgres:cancelled->success; Equities Regression Gate:cancelled->success; Fast lint:cancelled->success; macOS-only tests:cancelled->success; OANDA bare-var guard:cancelled->success; Secret scan:cancelled->success; Storage parity lint:cancelled->success; Systemd unit verify:cancelled->success; Type check:cancelled->success; Walk-Forward Gate:cancelled->success,.github/workflows/edwin-ci-post-merge-smoke.yml,1237ca88a257e05bcdb9181d60e2105ad8fb471ca28e5dfa9c10cb42cb7906a6,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,eb8cc619dbe08e1b27282f2a082f923c7aa26698,8569a2b88b266d2b3404b38e7900c26a7d62ccb8,221,Artifact Verify:skipped->success; Capability matrix parity:skipped->success; Change routing:cancelled->success; Check mobile workspace:skipped->success; Cockpit Build:skipped->success; Cockpit Lint:skipped->success; Cockpit Typecheck:skipped->success; Docs lint:skipped->success; Edwin backend fast gate:cancelled->success; Edwin Browser Smoke:skipped->success; Edwin cockpit fast gate:cancelled->success; Edwin coordinator preflight:failure->success; Edwin docs fast gate:cancelled->success; edwin-ci-fast:failure->success; edwin-ci-full:failure->success; edwin-ci-summary:failure->success; Egbert Core:skipped->success; Egbert Core Audit:skipped->success; Egbert Core Mainline:failure->success; Egbert Core Postgres:skipped->success; Equities Regression Gate:skipped->success; Fast lint:skipped->success; Generate scheduled Edwin review batch:skipped->success; macOS-only tests:skipped->success; OANDA bare-var guard:skipped->success; Secret scan:skipped->success; Storage parity lint:skipped->success; Systemd unit verify:skipped->success; Type check:skipped->success; Walk-Forward Gate:skipped->success,egbert_core/pyproject.toml,b1614733250e818bc3404c055a1beb18dcd4b56bc99ab1d181edf92a26a4eb22,three-way,B2,Outside D1-D8
houman44/edwin,f2208e7a00f88235b5d463e07ea23544406cfb92,5b633768d686287d50e383a56a9e6b8342dcc7ae,169,Edwin docs fast gate:failure->success; edwin-ci-fast:failure->success,.github/workflows/ci-throughput-observability.yml; .github/workflows/edwin-ci-fast.yml; .github/workflows/edwin-ci-full.yml; .github/workflows/test.yml,1715ba2fd56bfe9e737e45c9c55062bbd1ee94faee4d1df13dccc74d4099d2cc,conflict,excluded: patch conflict at frozen tip,
houman44/edwin,f4302058940042a5549546150b7a7ca92156bde3,86ffe282b82f199e189028c6cddc8f7989e4e848,,Egbert Core Audit:failure->success; macOS-only tests:failure->success; Secret scan:failure->success,egbert_core/pyproject.toml,0e010d1206e61ea2e91d5368e3dadc8b72b3dedc321cc1b951c701b9c832efb9,conflict,excluded: patch conflict at frozen tip,
houman44/site-machine,078d829d5b21c0ccdb5cf7ead224813ce2c58412,dc87149867ec042b86a315f1fe2e9844ff819c65,,"Typecheck, Test & Build:failure->success; Vercel:failure->success",Dockerfile.worker; package.json,dbed3fb81f6e8f5f8de68bdcdec231e9741388ac46ef93b4cc4fb65ee5337cf7,conflict,excluded: patch conflict at frozen tip,
houman44/site-machine,31199d3688a2c316056c09e98fc688d973c46291,de242f77eb074218455c82af4369e6c5f57b98c6,397,"Deploy to Vercel:skipped->success; Typecheck, Test & Build:failure->success",package.json,11c610ed3f3ede01e276584949252bb11dfb812106962f52e3b5e5960d6a780d,direct,excluded: patch review found no causal defect for the named transition,
